Date,Daimler DAX30,Deutsche Borse DAX30,Deutsche Bank DAX30,Deutsche Post DAX30,Deutsche Telekom DAX30,EON DAX30,Fresenius DAX30,Heidelberg Cement DAX30,Henkel DAX30,Infineon DAX30,Lufthansa DAX30,Linde DAX30,Lanxess DAX30,Merck DAX30,Munchener Ruck DAX30,RWE DAX30,SAP DAX30,KS DAX30,Siemens DAX30,Thyssen Krupp DAX30,Volkswagen Group DAX30,Adidas DAX30,Beiersdorf DAX30,Continental DAX30,Commerzbank DAX30,Allianz DAX30,BASF DAX30,Bayer DAX30,BMW DAX30,Coca Cola NASDAQ,McDonalds NASDAQ,3m NASDAQ,Nike NASDAQ,Pfizer NASDAQ,The Travelers Companies NASDAQ,United Technologies Corporation NASDAQ,Visa NASDAQ,Verizon Communications NASDAQ,WalMart NASDAQ,Chevron NASDAQ,Home Depot NASDAQ,IBM NASDAQ,Intel NASDAQ,Microsoft NASDAQ,Procter Gamble NASDAQ,Cisco NASDAQ,American Express NASDAQ,Boeing NASDAQ,Caterpillar NASDAQ,Walt Disney NASDAQ,General Electric NASDAQ,Goldman Sachs NASDAQ,JP Morgan Chase NASDAQ
2011-03-20,45.899999999999999,52.780000000000001,40.409999999999997,12.210000000000001,9.5899999999999999,20.940000000000001,63.520000000000003,47.57,41.719999999999999,6.827,13.93,107.15000000000001,49.494999999999997,61.909999999999997,107.7,43.5,40.725000000000001,50.619999999999997,90.400000000000006,27.0,108.7,43.18,41.060000000000002,59.109999999999999,3.31453,94.0,56.299999999999997,52.299999999999997,55.549999999999997,31.350000000000001,72.989999999999995,88.980000000000004,19.399999999999999,20.18,58.060000000000002,80.159999999999997,17.859999999999999,35.840000000000003,51.520000000000003,102.800003,36.0,155.88999899999999,19.93,24.799999,60.599997999999999,17.140000000000001,44.170000000000002,69.099999999999994,105.06,41.229999999999997,19.25,159.96000000000001,45.740000000000002
2011-03-27,48.994999999999997,53.759999999999998,41.369999999999997,12.51,10.734999999999999,21.420000000000002,65.299999999999997,49.909999999999997,42.814999999999998,7.2300000000000004,14.744999999999999,108.8,52.130000000000003,63.640000000000001,109.34999999999999,44.689999999999998,42.945,53.240000000000002,93.920000000000002,28.515000000000001,113.05,44.799999999999997,42.119999999999997,60.75,3.3731900000000001,99.0,59.0,53.25,57.450000000000003,32.609999999999999,75.25,92.269999999999996,19.16,20.350000000000001,58.979999999999997,83.519999999999996,18.02,37.289999999999999,52.350000000000001,106.779999,37.419998,162.179993,20.370000999999998,25.620000999999998,60.880001,17.280000000000001,45.590000000000003,73.340000000000003,109.09,42.969999999999999,19.75,157.97,45.859999999999999
2011-04-03,51.590000000000003,52.810000000000002,42.75,12.91,11.095000000000001,21.734999999999999,66.170000000000002,50.0,44.409999999999997,7.3540000000000001,15.0,112.84999999999999,54.710000000000001,64.280000000000001,114.15000000000001,45.664999999999999,43.755000000000003,54.259999999999998,99.379999999999995,29.300000000000001,115.90000000000001,44.649999999999999,43.520000000000003,64.299999999999997,3.21245,100.8,61.799999999999997,56.049999999999997,61.0,33.609999999999999,75.989999999999995,93.129999999999995,19.129999999999999,20.379999999999999,59.710000000000001,85.319999999999993,18.559999999999999,38.469999999999999,52.130000000000003,108.31999999999999,37.560001,164.270004,19.719999000000001,25.48,62.080002,17.039999999999999,45.359999999999999,74.010000000000005,113.12,42.850000000000001,20.34,160.22999999999999,46.350000000000001
2011-04-10,52.039999999999999,54.450000000000003,42.920000000000002,12.869999999999999,11.065,22.489999999999998,67.109999999999999,50.130000000000003,44.469999999999999,7.282,14.725,114.90000000000001,58.079999999999998,64.450000000000003,115.84999999999999,47.094999999999999,44.189999999999998,54.990000000000002,96.280000000000001,30.254999999999999,112.0,45.539999999999999,43.619999999999997,62.030000000000001,3.1033400000000002,103.5,64.0,54.799999999999997,58.549999999999997,33.640000000000001,76.040000000000006,93.219999999999999,19.350000000000001,20.460000000000001,59.579999999999998,84.810000000000002,19.18,37.719999999999999,52.539999999999999,109.660004,37.459999000000003,164.050003,20.02,26.07,61.900002000000001,17.649999999999999,46.280000000000001,73.469999999999999,109.81999999999999,41.759999999999998,20.190000000000001,160.96000000000001,46.840000000000003
2011-04-17,49.469999999999999,54.100000000000001,41.075000000000003,12.74,11.26,22.300000000000001,69.549999999999997,50.490000000000002,44.020000000000003,6.9930000000000003,14.984999999999999,115.25,55.289999999999999,67.209999999999994,115.25,46.185000000000002,44.414999999999999,53.649999999999999,94.680000000000007,29.710000000000001,112.7,46.859999999999999,44.009999999999998,61.350000000000001,2.5982400000000001,103.09999999999999,63.950000000000003,55.799999999999997,58.049999999999997,34.0,77.379999999999995,92.819999999999993,19.68,20.530000000000001,59.799999999999997,83.450000000000003,19.120000000000001,37.850000000000001,53.549999999999997,106.239998,38.169998,166.21000699999999,19.75,25.370000999999998,64.180000000000007,17.030000000000001,46.25,72.599999999999994,107.20999999999999,41.520000000000003,20.039999999999999,155.13,44.890000000000001
2011-04-24,51.299999999999997,55.100000000000001,41.094999999999999,12.85,11.06,22.25,70.219999999999999,51.840000000000003,45.774999999999999,7.4160000000000004,14.94,119.40000000000001,58.920000000000002,67.090000000000003,109.65000000000001,42.954999999999998,45.850000000000001,54.850000000000001,95.969999999999999,30.100000000000001,118.59999999999999,49.100000000000001,44.68,64.599999999999994,2.5671499999999998,102.0,65.950000000000003,56.600000000000001,61.100000000000001,33.939999999999998,76.909999999999997,93.920000000000002,20.050000000000001,19.789999999999999,61.32,87.099999999999994,19.440000000000001,36.909999999999997,53.579999999999998,108.129997,37.799999,168.279999,21.459999,25.52,63.270000000000003,16.940000000000001,47.109999999999999,75.439999999999998,109.42,42.270000000000003,19.949999999999999,153.50999999999999,44.68
2011-05-01,52.189999999999998,56.100000000000001,44.100000000000001,13.359999999999999,11.215,23.079999999999998,70.859999999999999,51.630000000000003,45.979999999999997,7.6639999999999997,15.32,121.59999999999999,61.93,71.519999999999996,111.45,44.055,43.5,54.630000000000003,98.219999999999999,31.065000000000001,133.0,50.200000000000003,43.859999999999999,67.730000000000004,2.5225599999999999,106.40000000000001,69.450000000000003,59.25,64.0,33.729999999999997,78.310000000000002,97.209999999999994,20.579999999999998,20.969999999999999,63.280000000000001,89.579999999999998,19.530000000000001,37.780000000000001,54.979999999999997,109.44000200000001,37.150002000000001,170.58000200000001,23.149999999999999,25.920000000000002,64.900002000000001,17.52,49.079999999999998,79.780000000000001,115.41,43.100000000000001,20.449999999999999,151.00999999999999,45.630000000000003
2011-05-08,51.329999999999998,56.229999999999997,43.170000000000002,13.49,11.23,21.605,72.140000000000001,49.520000000000003,48.950000000000003,7.9080000000000004,15.27,119.05,60.93,75.0,112.05,43.719999999999999,43.390000000000001,53.159999999999997,95.950000000000003,32.219999999999999,130.40000000000001,52.609999999999999,44.799999999999997,66.069999999999993,2.4791500000000002,102.0,67.5,59.149999999999999,62.899999999999999,33.450000000000003,78.700000000000003,95.599999999999994,20.5,20.550000000000001,63.43,89.209999999999994,19.850000000000001,37.280000000000001,55.020000000000003,102.879997,36.990001999999997,168.88999899999999,23.25,25.870000999999998,65.269997000000004,17.559999999999999,50.200000000000003,79.310000000000002,110.34,43.060000000000002,20.010000000000002,150.09999999999999,45.039999999999999
2011-05-15,50.560000000000002,54.350000000000001,42.25,13.725,10.49,20.675000000000001,72.989999999999995,49.200000000000003,48.909999999999997,8.1869999999999994,15.529999999999999,119.84999999999999,60.380000000000003,78.209999999999994,111.3,42.890000000000001,44.484999999999999,52.090000000000003,93.129999999999995,33.649999999999999,128.44999999999999,51.530000000000001,45.700000000000003,67.0,2.3454000000000002,98.450000000000003,64.200000000000003,58.600000000000001,61.75,34.090000000000003,80.739999999999995,96.010000000000005,21.559999999999999,20.920000000000002,62.329999999999998,88.980000000000004,19.98,37.259999999999998,55.719999999999999,102.389999,37.009998000000003,169.91999799999999,23.41,25.030000999999999,66.860000999999997,16.879999999999999,49.490000000000002,79.030000000000001,106.33,41.520000000000003,19.890000000000001,141.46000000000001,43.149999999999999
2011-05-22,48.850000000000001,55.060000000000002,41.490000000000002,13.609999999999999,10.51,20.010000000000002,71.959999999999994,48.57,49.255000000000003,8.0299999999999994,15.574999999999999,117.3,57.990000000000002,75.060000000000002,108.25,41.420000000000002,43.600000000000001,52.200000000000003,91.75,32.670000000000002,124.90000000000001,51.859999999999999,45.299999999999997,69.25,2.3054999999999999,95.900000000000006,62.5,56.5,59.25,34.149999999999999,82.329999999999998,93.560000000000002,21.260000000000002,20.690000000000001,62.25,87.5,19.559999999999999,37.149999999999999,55.289999999999999,102.56999999999999,37.049999,170.16000399999999,23.219999000000001,24.489999999999998,67.360000999999997,16.530000000000001,51.189999999999998,77.519999999999996,104.33,41.5,19.620000000000001,134.99000000000001,43.130000000000003
2011-05-29,48.079999999999998,54.399999999999999,40.924999999999997,12.960000000000001,10.140000000000001,20.015000000000001,71.0,47.659999999999997,48.585000000000001,7.8689999999999998,15.0,115.0,58.109999999999999,75.370000000000005,105.8,41.020000000000003,42.32,53.549999999999997,90.0,31.800000000000001,124.45,51.229999999999997,45.82,70.0,2.3336700000000001,95.299999999999997,61.049999999999997,55.149999999999999,60.649999999999999,33.259999999999998,81.620000000000005,93.469999999999999,21.16,20.93,61.520000000000003,86.329999999999998,19.949999999999999,36.670000000000002,54.700000000000003,103.209999,36.0,167.5,22.209999,24.760000000000002,66.199996999999996,16.460000000000001,51.130000000000003,76.989999999999995,104.59999999999999,41.520000000000003,19.440000000000001,138.66,42.789999999999999
2011-06-05,47.57,54.399999999999999,40.875,12.75,10.035,18.84,71.549999999999997,47.060000000000002,48.125,7.8419999999999996,14.68,114.8,57.229999999999997,76.620000000000005,104.0,38.189999999999998,42.164999999999999,53.770000000000003,91.0,32.765000000000001,122.75,51.420000000000002,45.240000000000002,70.650000000000006,2.3717999999999999,92.75,62.399999999999999,54.899999999999999,59.899999999999999,32.759999999999998,80.540000000000006,90.700000000000003,20.09,20.84,61.18,83.239999999999995,19.780000000000001,35.630000000000003,53.659999999999997,101.0,34.630001,165.050003,21.73,23.91,65.430000000000007,16.010000000000002,49.280000000000001,74.840000000000003,101.09999999999999,39.380000000000003,18.82,135.33000000000001,41.57
